🐼丨平安直播,#genre#
CCTV10,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV12,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV16,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225588/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225765/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226473/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226565/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226568/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226571/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226591/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226476/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV5,https://stream1.freetv.fun/ipv6-cctv-5-12.m3u8
CCTV1,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010144/
CCTV1,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010144/
CCTV2,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010211/
CCTV3,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010212/
CCTV5,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010139/
CCTV5,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010139/
CCTV5,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010145/
CCTV5+,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010202/
CCTV6,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010214/
CCTV7,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010215/
CCTV7,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010215/
CCTV8,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010216/
CCTV8,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010216/
CCTV9,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010052/
CCTV9,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010217/
CCTV9,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010217/
CCTV9,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010052/
CCTV10,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010203/
CCTV12,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010205/
CCTV12,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010205/
CCTV14,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010207/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000008170/
CCTV16,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010142/
CCTV16,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010142/
CCTV17,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010210/
CCTV17,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010210/
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000002226/
CCTV2,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/
CCTV3,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/
CCTV5,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000265005/
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/
CCTV6,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/
CCTV6,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000265006/
CCTV7,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/
CCTV7,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000265007/
CCTV7,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000024341/
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018504/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/
CCTV8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000012827/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000023734/
CCTV11,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031106/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031107/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000032494/
CCTV13,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031108/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006673/
CCTV15,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031109/
CCTV16,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010142/
CCTV16,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000233002/
CCTV17,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/
CCTV17,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000268004/
CCTV14,https://stream1.freetv.fun/cctv-14-shao-er-2.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/index.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000030810/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000002226/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000001000004953/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018602/1.m3u8
CCTV2,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000005000031113/1.m3u8
CCTV1,http://106.53.99.30/dl/bjyd.php?id=1
CCTV2,http://106.53.99.30/dl/bjyd.php?id=2
CCTV4,http://106.53.99.30/dl/bjyd.php?id=3
CCTV7,http://106.53.99.30/dl/bjyd.php?id=4
CCTV9,http://106.53.99.30/dl/bjyd.php?id=5
CCTV10,http://106.53.99.30/dl/bjyd.php?id=6
CCTV11,http://106.53.99.30/dl/bjyd.php?id=7
CCTV12,http://106.53.99.30/dl/bjyd.php?id=8
CCTV13,http://106.53.99.30/dl/bjyd.php?id=9
CCTV14,http://106.53.99.30/dl/bjyd.php?id=10
CCTV15,http://106.53.99.30/dl/bjyd.php?id=11
CCTV17,http://106.53.99.30/dl/bjyd.php?id=12
CCTV风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8
CCTV世界地理,http://60.2.190.206:4000/udp/239.253.92.113:8066
CCTV世界地理,http://175.173.198.22:9020/udp/232.0.0.63:1234
CCTV世界地理,http://121.29.91.210:7077/udp/239.253.92.131:6113
CCTV世界地理,http://120.6.209.42:8866/udp/239.253.92.131:6113
CCTV兵器科技,http://120.6.209.42:8866/udp/239.253.93.47:6435
CCTV兵器科技,http://175.173.198.22:9009/udp/232.0.0.58:1234
CCTV兵器科技,http://121.29.91.210:7077/udp/239.253.93.47:6435
CCTV兵器科技,http://101.20.43.127:555/udp/239.253.93.47:6435
CCTV兵器科技,http://175.146.122.104:8888/udp/232.0.0.58:1234
CCTV央视台球,http://124.230.56.27:55555/udp/239.76.254.58:9000
CCTV央视台球,http://124.230.56.119:55555/udp/239.76.254.58:9000
CCTV央视台球,http://nas.hssvm.com:8888/udp/225.1.1.198:5002
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8
CCTV女性时尚,http://nas.hssvm.com:8888/udp/225.1.1.190:5002
CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8
CCTV怀旧剧场,http://60.2.190.206:4000/udp/239.253.93.252:6430
CCTV怀旧剧场,http://175.146.122.104:8888/udp/232.0.0.38:1234
CCTV怀旧剧场,http://175.173.198.22:9010/udp/232.0.0.38:1234
CCTV怀旧剧场,http://60.10.106.114:555/udp/239.253.93.252:6430
CCTV第一剧场,http://nas.hssvm.com:8888/udp/225.1.1.183:5002
CCTV第一剧场,http://175.173.198.22:9001/udp/232.0.0.29:1234
CCTV第一剧场,http://60.7.56.33:4000/udp/239.253.93.138:6428
CCTV第一剧场,http://120.6.209.42:8866/udp/239.253.93.138:6428
CCTV第一剧场,http://58.19.38.162:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云剧场,http://175.146.122.104:8888/udp/232.0.0.45:1234
CCTV风云剧场,http://175.173.198.22:9020/udp/232.0.0.45:1234
CCTV风云剧场,http://175.173.198.22:9010/udp/232.0.0.45:1234
CCTV风云剧场,http://60.10.106.114:555/udp/239.253.93.251:6429
CCTV风云剧场,http://175.173.198.22:9009/udp/232.0.0.45:1234
CCTV风云足球,http://183.94.146.109:2222/tsfile/live/1017_1.m3u8
CCTV风云足球,http://58.48.5.186:1111/tsfile/live/0142_2.m3u8
CCTV风云足球,http://nas.hssvm.com:8888/udp/225.1.1.181:5002
CCTV风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云足球,http://183.94.146.109:2222/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云音乐,http://nas.hssvm.com:8888/udp/225.1.1.192:5002
CCTV高尔夫球,http://nas.hssvm.com:8888/udp/225.1.1.182:5002
CCTV电视指南,http://nas.hssvm.com:8888/udp/225.1.1.194:5002
CCTV老故事,http://nas.hssvm.com:8888/udp/225.1.1.188:5002
CCTV世界地理,http://175.146.122.104:8888/udp/232.0.0.63:1234,1.03
CCTV世界地理,http://60.10.106.114:555/udp/239.253.92.131:6113,1.02
CCTV世界地理,http://101.20.43.127:555/udp/239.253.92.131:6113,1.02
CCTV世界地理,http://175.173.198.22:9020/udp/232.0.0.63:1234,1.01
CCTV世界地理,http://175.173.198.22:9010/udp/232.0.0.63:1234,0.85
CCTV世界地理,http://60.2.190.206:4000/udp/239.253.92.131:6113,0.79
CCTV世界地理,http://120.6.209.42:8866/udp/239.253.92.131:6113,0.57
CCTV世界地理,http://175.173.198.22:9001/udp/232.0.0.63:1234,0.53
CCTV世界地理,http://60.7.56.33:4000/udp/239.253.92.131:6113,0.43
CCTV世界地理,http://60.7.56.22:4000/udp/239.253.92.131:6113,0.3
CCTV兵器科技,http://175.146.122.104:8888/udp/232.0.0.58:1234,1.03
CCTV兵器科技,http://60.10.106.114:555/udp/239.253.93.47:6435,1.02
CCTV兵器科技,http://101.20.43.127:555/udp/239.253.93.47:6435,1.02
CCTV兵器科技,http://175.173.198.22:9020/udp/232.0.0.58:1234,1.01
CCTV兵器科技,http://175.173.198.22:9010/udp/232.0.0.58:1234,0.85
CCTV兵器科技,http://60.2.190.206:4000/udp/239.253.93.47:6435,0.79
CCTV兵器科技,http://120.6.209.42:8866/udp/239.253.93.47:6435,0.57
CCTV兵器科技,http://175.173.198.22:9001/udp/232.0.0.58:1234,0.53
CCTV兵器科技,http://60.7.56.33:4000/udp/239.253.93.47:6435,0.43
CCTV兵器科技,http://60.7.56.22:4000/udp/239.253.93.47:6435,0.3
CCTV怀旧剧场,http://175.146.122.104:8888/udp/232.0.0.38:1234,1.03
CCTV怀旧剧场,http://60.10.106.114:555/udp/239.253.93.252:6430,1.02
CCTV怀旧剧场,http://101.20.43.127:555/udp/239.253.93.252:6430,1.02
CCTV怀旧剧场,http://175.173.198.22:9020/udp/232.0.0.38:1234,1.01
CCTV怀旧剧场,http://175.173.198.22:9010/udp/232.0.0.38:1234,0.85
CCTV怀旧剧场,http://60.2.190.206:4000/udp/239.253.93.252:6430,0.79
CCTV怀旧剧场,http://120.6.209.42:8866/udp/239.253.93.252:6430,0.57
CCTV怀旧剧场,http://175.173.198.22:9001/udp/232.0.0.38:1234,0.53
CCTV怀旧剧场,http://60.7.56.33:4000/udp/239.253.93.252:6430,0.43
CCTV怀旧剧场,http://60.7.56.22:4000/udp/239.253.93.252:6430,0.3
CCTV第一剧场,http://175.146.122.104:8888/udp/232.0.0.29:1234,1.03
CCTV第一剧场,http://60.10.106.114:555/udp/239.253.93.138:6428,1.02
CCTV第一剧场,http://101.20.43.127:555/udp/239.253.93.138:6428,1.02
CCTV第一剧场,http://175.173.198.22:9020/udp/232.0.0.29:1234,1.01
CCTV第一剧场,http://175.173.198.22:9010/udp/232.0.0.29:1234,0.85
CCTV第一剧场,http://60.2.190.206:4000/udp/239.253.93.138:6428,0.79
CCTV第一剧场,http://120.6.209.42:8866/udp/239.253.93.138:6428,0.57
CCTV第一剧场,http://175.173.198.22:9001/udp/232.0.0.29:1234,0.53
CCTV第一剧场,http://60.7.56.33:4000/udp/239.253.93.138:6428,0.43
CCTV第一剧场,http://60.7.56.22:4000/udp/239.253.93.138:6428,0.3
CCTV风云剧场,http://175.146.122.104:8888/udp/232.0.0.45:1234,1.03
CCTV风云剧场,http://60.10.106.114:555/udp/239.253.93.251:6429,1.02
CCTV风云剧场,http://101.20.43.127:555/udp/239.253.93.251:6429,1.02
CCTV风云剧场,http://175.173.198.22:9020/udp/232.0.0.45:1234,1.01
CCTV风云剧场,http://175.173.198.22:9010/udp/232.0.0.45:1234,0.85
CCTV风云剧场,http://60.2.190.206:4000/udp/239.253.93.251:6429,0.79
CCTV风云剧场,http://120.6.209.42:8866/udp/239.253.93.251:6429,0.57
CCTV风云剧场,http://175.173.198.22:9001/udp/232.0.0.45:1234,0.53
CCTV风云剧场,http://60.7.56.33:4000/udp/239.253.93.251:6429,0.43
CCTV风云剧场,http://60.7.56.22:4000/udp/239.253.93.251:6429,0.3


CCTV1,http://z.b.bkpcp.top/m.php?id=cctv1
CCTV1,http://113.220.235.79:9999/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://183.94.1.118:8801/tsfile/live/0001_1.m3u8
CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
CCTV1,http://219.139.42.24:8001/hls/1/index.m3u8
CCTV1,http://219.135.180.210:18888/hls/1/index.m3u8
CCTV1,http://58.221.214.82:9901/tsfile/live/0001_1.m3u8
CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
CCTV1,http://61.173.144.157:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://hangfun.top:35455/gaoma/cctv1.m3u8
CCTV2,http://z.b.bkpcp.top/m.php?id=cctv2
CCTV2,http://113.220.235.79:9999/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://183.94.1.118:8801/tsfile/live/0002_1.m3u8
CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
CCTV2,http://219.135.180.210:18888/hls/2/index.m3u8
CCTV2,http://58.221.214.82:9901/tsfile/live/0002_1.m3u8
CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
CCTV2,http://61.173.144.157:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://202.100.46.58:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://home.wwang.pw:35455/itv/1000000001000023315.m3u8?cdn=ystenlive
CCTV3,http://z.b.bkpcp.top/m.php?id=cctv3
CCTV3,http://113.220.235.79:9999/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://183.94.1.118:8801/tsfile/live/0003_1.m3u8
CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
CCTV3,http://219.135.180.210:18888/hls/3/index.m3u8
CCTV3,http://58.17.48.228:808/hls/3/index.m3u8
CCTV3,http://58.221.214.82:9901/tsfile/live/0003_1.m3u8
CCTV3,http://61.173.144.157:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://hangfun.top:35455/gaoma/cctv3.m3u8
CCTV3,http://wab201.win:35455/gaoma/cctv3.m3u8
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4o
CCTV4,http://183.94.1.118:8801/tsfile/live/0004_1.m3u8
CCTV4,http://112.46.85.60:8009/hls/4/index.m3u8
CCTV4,http://219.135.180.210:18888/hls/4/index.m3u8
CCTV4,http://58.221.214.82:9901/tsfile/live/0004_1.m3u8
CCTV4,http://61.173.144.157:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://wab201.win:35455/gaoma/cctv4.m3u8
CCTV4,http://202.100.46.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://home.wwang.pw:35455/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV4,http://www.clmy.cc:35455/gaoma/cctv4.m3u8
CCTV5,http://z.b.bkpcp.top/m.php?id=cctv5
CCTV5,http://113.220.235.79:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://183.94.1.118:8801/tsfile/live/0005_1.m3u8
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV5,http://219.135.180.210:18888/hls/5/index.m3u8
CCTV5,http://58.17.48.228:808/hls/5/index.m3u8
CCTV5,http://58.221.214.82:9901/tsfile/live/0005_1.m3u8
CCTV5,http://61.173.144.157:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://li0580.top:35455/gaoma/cctv5.m3u8
CCTV5,http://wab201.win:35455/gaoma/cctv5.m3u8
CCTV5+,http://z.b.bkpcp.top/m.php?id=cctv5p
CCTV5+,http://58.221.214.82:9901/tsfile/live/0016_1.m3u8
CCTV5+,http://li0580.top:35455/gaoma/cctv5p.m3u8
CCTV5+,http://wab201.win:35455/gaoma/cctv5p.m3u8
CCTV5+,http://home.wwang.pw:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+,http://www.clmy.cc:35455/gaoma/cctv5p.m3u8
CCTV5+,https://api.olelive.com/dis/live/CCTV5PHD/hls.m3u8
CCTV5+,http://112.18.54.52:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+,http://146.235.213.45:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=03a1b82e35e58cd89a95034ecb29e77e50493397000ec2b1e4d1ce59af01e6420d6dbc068c8230ec03be3a35a20eed8714e0959e3570a08713a7a2e8d86085eabf8f1aa85744c80c38343988b2
CCTV6,http://z.b.bkpcp.top/m.php?id=cctv6
CCTV6,http://113.220.235.79:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://183.94.1.118:8801/tsfile/live/0006_1.m3u8
CCTV6,http://219.135.180.210:18888/hls/6/index.m3u8
CCTV6,http://58.17.48.228:808/hls/6/index.m3u8
CCTV6,http://58.221.214.82:9901/tsfile/live/0006_1.m3u8
CCTV6,http://61.173.144.157:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://li0580.top:35455/gaoma/cctv6.m3u8
CCTV6,http://hangfun.top:35455/gaoma/cctv6.m3u8
CCTV6,http://wab201.win:35455/gaoma/cctv6.m3u8
CCTV7,http://z.b.bkpcp.top/m.php?id=cctv7
CCTV7,http://113.220.235.79:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://183.94.1.118:8801/tsfile/live/0007_1.m3u8
CCTV7,http://112.46.85.60:8009/hls/504/index.m3u8
CCTV7,http://219.135.180.210:18888/hls/7/index.m3u8
CCTV7,http://58.221.214.82:9901/tsfile/live/0007_1.m3u8
CCTV7,http://61.173.144.157:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://li0580.top:35455/gaoma/cctv7.m3u8
CCTV7,http://hangfun.top:35455/gaoma/cctv7.m3u8
CCTV7,http://202.100.46.58:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://z.b.bkpcp.top/m.php?id=cctv8
CCTV8,http://113.220.235.79:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://183.94.1.118:8801/tsfile/live/0008_1.m3u8
CCTV8,http://112.46.85.60:8009/hls/8/index.m3u8
CCTV8,http://219.135.180.210:18888/hls/8/index.m3u8
CCTV8,http://58.17.48.228:808/hls/8/index.m3u8
CCTV8,http://58.221.214.82:9901/tsfile/live/0008_1.m3u8
CCTV8,http://61.173.144.157:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://li0580.top:35455/gaoma/cctv8.m3u8
CCTV8,http://hangfun.top:35455/gaoma/cctv8.m3u8
CCTV9,http://z.b.bkpcp.top/m.php?id=cctv9
CCTV9,http://113.220.235.79:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://183.94.1.118:8801/tsfile/live/0009_1.m3u8
CCTV9,http://112.46.85.60:8009/hls/509/index.m3u8
CCTV9,http://219.135.180.210:18888/hls/9/index.m3u8
CCTV9,http://58.17.48.228:808/hls/9/index.m3u8
CCTV9,http://58.221.214.82:9901/tsfile/live/0009_1.m3u8
CCTV9,http://wab201.win:35455/gaoma/cctv9.m3u8
CCTV9,http://202.100.46.58:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://home.wwang.pw:35455/itv/1000000005000265009.m3u8?cdn=ystenlive
CCTV10,http://z.b.bkpcp.top/m.php?id=cctv10
CCTV10,http://113.220.235.79:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://183.94.1.118:8801/tsfile/live/0010_1.m3u8
CCTV10,http://219.135.180.210:18888/hls/10/index.m3u8
CCTV10,http://58.17.48.228:808/hls/10/index.m3u8
CCTV10,http://58.221.214.82:9901/tsfile/live/0010_1.m3u8
CCTV10,http://li0580.top:35455/gaoma/cctv10.m3u8
CCTV10,http://hangfun.top:35455/gaoma/cctv10.m3u8
CCTV10,http://wab201.win:35455/gaoma/cctv10.m3u8
CCTV10,http://202.100.46.58:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://z.b.bkpcp.top/m.php?id=cctv11
CCTV11,http://113.220.235.79:9999/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://183.94.1.118:8801/tsfile/live/0011_1.m3u8
CCTV11,http://219.135.180.210:18888/hls/11/index.m3u8
CCTV11,http://58.221.214.82:9901/tsfile/live/0011_1.m3u8
CCTV11,http://li0580.top:35455/gaoma/cctv11.m3u8
CCTV11,http://hangfun.top:35455/gaoma/cctv11.m3u8
CCTV11,http://wab201.win:35455/gaoma/cctv11.m3u8
CCTV11,http://202.100.46.58:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://home.wwang.pw:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV12,http://z.b.bkpcp.top/m.php?id=cctv12
CCTV12,http://113.220.235.79:9999/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://183.94.1.118:8801/tsfile/live/0012_1.m3u8
CCTV12,http://112.46.85.60:8009/hls/507/index.m3u8
CCTV12,http://219.135.180.210:18888/hls/12/index.m3u8
CCTV12,http://58.221.214.82:9901/tsfile/live/0012_1.m3u8
CCTV12,http://li0580.top:35455/gaoma/cctv12.m3u8
CCTV12,http://wab201.win:35455/gaoma/cctv12.m3u8
CCTV12,http://202.100.46.58:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://home.wwang.pw:35455/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV13,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV13,http://183.94.1.118:8801/tsfile/live/0013_1.m3u8
CCTV13,http://219.135.180.210:18888/hls/13/index.m3u8
CCTV13,http://58.221.214.82:9901/tsfile/live/0013_1.m3u8
CCTV13,http://61.173.144.157:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://wab201.win:35455/gaoma/cctv13.m3u8
CCTV13,http://202.100.46.58:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://home.wwang.pw:35455/gaoma/cctv13.m3u8
CCTV13,http://www.clmy.cc:35455/gaoma/cctv13.m3u8
CCTV13,https://api.olelive.com/dis/live/CCTV13HD/hls.m3u8
CCTV14,http://z.b.bkpcp.top/m.php?id=cctv14
CCTV14,http://113.220.235.79:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.94.1.118:8801/tsfile/live/0014_1.m3u8
